Date,Open
2010-07-09,2360.0
2010-07-12,2379.0
2010-07-13,2372.0
2010-07-14,2375.55
2010-07-15,2418.0
2010-07-16,2448.5
2010-07-19,2485.15
2010-07-20,2475.0
2010-07-21,2475.0
2010-07-22,2478.0
2010-07-23,2521.9
2010-07-26,2517.0
2010-07-27,2535.15
2010-07-28,2460.0
2010-07-29,2586.15
2010-07-30,2621.95
2010-08-02,2606.0
2010-08-03,2623.1
2010-08-04,2629.95
2010-08-05,2592.0
2010-08-06,2608.0
2010-08-09,2648.0
2010-08-10,2670.0
2010-08-11,2666.95
2010-08-12,2674.95
2010-08-13,2680.0
2010-08-16,2650.0
2010-08-17,2671.0
2010-08-18,2615.0
2010-08-19,2651.1
2010-08-20,2749.0
2010-08-23,2778.0
2010-08-24,2762.0
2010-08-25,2765.0
2010-08-26,2760.0
2010-08-27,2769.95
2010-08-30,2759.5
2010-08-31,2685.25
2010-09-01,2793.1
2010-09-02,2769.0
2010-09-03,2810.0
2010-09-06,2832.0
2010-09-07,2864.0
2010-09-08,2853.35
2010-09-09,2855.9
2010-09-13,2834.4
2010-09-14,2900.0
2010-09-15,2848.8
2010-09-16,2855.6
2010-09-17,2820.0
2010-09-20,2847.05
2010-09-21,2825.25
2010-09-22,2821.0
2010-09-23,2771.7
2010-09-24,2755.0
2010-09-27,2805.0
2010-09-28,2790.0
2010-09-29,2787.0
2010-09-30,2725.0
2010-10-01,2698.0
2010-10-04,2699.0
2010-10-05,2650.1
2010-10-06,2955.0
2010-10-07,2705.0
2010-10-08,2734.0
2010-10-11,2650.0
2010-10-12,2682.95
2010-10-13,2688.0
2010-10-14,2665.2
2010-10-15,2700.0
2010-10-18,2665.8
2010-10-19,2720.0
2010-10-20,2630.0
2010-10-21,2612.2
2010-10-22,2643.3
2010-10-25,2623.0
2010-10-26,2625.1
2010-10-27,2620.0
2010-10-28,2612.0
2010-10-29,2650.0
2010-11-01,2701.0
2010-11-02,2710.05
2010-11-03,2822.0
2010-11-04,2699.05
2010-11-05,2700.0
2010-11-08,2687.0
2010-11-09,2743.2
2010-11-10,2755.0
2010-11-11,2747.45
2010-11-12,2665.0
2010-11-15,2660.0
2010-11-16,2663.55
2010-11-18,2660.0
2010-11-19,2674.0
2010-11-22,2651.15
2010-11-23,2649.0
2010-11-24,2640.0
2010-11-25,2634.45
2010-11-26,2575.0
2010-11-29,2551.1
2010-11-30,2559.95
2010-12-01,2635.35
2010-12-02,2680.4
2010-12-03,2690.0
2010-12-06,2670.65
2010-12-07,2682.1
2010-12-08,2686.2
2010-12-09,2625.05
2010-12-10,2641.05
2010-12-13,2660.1
2010-12-14,2698.25
2010-12-15,2741.0
2010-12-16,2729.95
2010-12-20,2700.0
2010-12-21,2764.8
2010-12-22,2930.0
2010-12-23,2903.0
2010-12-24,2960.0
2010-12-27,2866.5
2010-12-28,2835.45
2010-12-29,2813.15
2010-12-30,2823.4
2010-12-31,2811.0
2011-01-03,2898.0
2011-01-04,2899.0
2011-01-05,2880.0
2011-01-06,2882.0
2011-01-07,2849.55
2011-01-10,2785.05
2011-01-11,2677.75
2011-01-12,2720.0
2011-01-13,2739.0
2011-01-14,2685.05
2011-01-17,2695.55
2011-01-18,2690.0
2011-01-19,2660.0
2011-01-20,2657.0
2011-01-21,2636.0
2011-01-24,2663.5
2011-01-25,2620.95
2011-01-27,2595.0
2011-01-28,2646.9
2011-01-31,2565.0
2011-02-01,2574.95
2011-02-02,2483.0
2011-02-03,2450.05
2011-02-04,2450.05
2011-02-07,2487.05
2011-02-08,2507.0
2011-02-09,2477.5
2011-02-10,2460.05
2011-02-11,2499.35
2011-02-14,2481.6
2011-02-15,2582.0
2011-02-16,2585.0
2011-02-17,2596.95
2011-02-18,2585.0
2011-02-21,2600.0
2011-02-22,2562.05
2011-02-23,2480.05
2011-02-24,2467.0
2011-02-25,2405.0
2011-02-28,2364.0
2011-03-01,2424.75
2011-03-03,2501.1
2011-03-04,2574.95
2011-03-07,2500.05
2011-03-08,2524.0
2011-03-09,2521.95
2011-03-10,2495.1
2011-03-11,2499.0
2011-03-14,2522.0
2011-03-15,2501.0
2011-03-16,2587.95
2011-03-17,2524.0
2011-03-18,2588.0
2011-03-21,2530.15
2011-03-22,2534.25
2011-03-23,2507.9
2011-03-24,2540.0
2011-03-25,2511.55
2011-03-28,2531.0
2011-03-29,2522.05
2011-03-30,2515.85
2011-03-31,2529.0
2011-04-01,2568.95
2011-04-04,2550.0
2011-04-05,2533.05
2011-04-06,2565.0
2011-04-07,2579.0
2011-04-08,2569.9
2011-04-11,2555.0
2011-04-13,2565.0
2011-04-15,2617.0
2011-04-18,2637.65
2011-04-19,2587.75
2011-04-20,2599.95
2011-04-21,2594.5
2011-04-25,2597.0
2011-04-26,2665.0
2011-04-27,2677.95
2011-04-28,2675.0
2011-04-29,2690.85
2011-05-02,2775.0
2011-05-03,2749.9
2011-05-04,2814.4
2011-05-05,2698.15
2011-05-06,2675.1
2011-05-09,2722.45
2011-05-10,2721.25
2011-05-11,2691.0
2011-05-12,2690.0
2011-05-13,2745.0
2011-05-16,2774.95
2011-05-17,2805.0
2011-05-18,2850.55
2011-05-19,2879.0
2011-05-20,2816.0
2011-05-23,2912.0
2011-05-24,2930.0
2011-05-25,2950.1
2011-05-26,3018.9
2011-05-27,2956.0
2011-05-30,3001.35
2011-05-31,3092.0
2011-06-01,3145.1
2011-06-02,3159.0
2011-06-03,3105.05
2011-06-06,3160.2
2011-06-07,3170.1
2011-06-08,3190.0
2011-06-09,3199.0
2011-06-10,3100.0
2011-06-13,3096.95
2011-06-14,3096.95
2011-06-15,3078.95
2011-06-16,3053.95
2011-06-17,3026.15
2011-06-20,3005.05
2011-06-21,2950.15
2011-06-22,2989.0
2011-06-23,2901.0
2011-06-24,2964.0
2011-06-27,2968.7
2011-06-28,3119.0
2011-06-29,3170.15
2011-06-30,3152.0
2011-07-01,3185.0
2011-07-04,3341.15
2011-07-05,3250.0
2011-07-06,3235.0
2011-07-07,3258.0
2011-07-08,3205.8
2011-07-11,3158.0
2011-07-12,3148.75
2011-07-13,3119.9
2011-07-14,3125.0
2011-07-15,3140.0
2011-07-18,3190.05
2011-07-19,3177.0
2011-07-20,3170.95
2011-07-21,3112.95
2011-07-22,3118.05
2011-07-25,3137.0
2011-07-26,3095.45
2011-07-27,3145.0
2011-07-28,3105.85
2011-07-29,3122.4
2011-08-01,3141.95
2011-08-02,3067.85
2011-08-03,3015.0
2011-08-04,3011.15
2011-08-05,3091.65
2011-08-08,3015.05
2011-08-09,3070.0
2011-08-10,3125.0
2011-08-11,3155.0
2011-08-12,3179.65
2011-08-16,3240.0
2011-08-17,3265.05
2011-08-18,3259.95
2011-08-19,3200.0
2011-08-22,3173.15
2011-08-23,3300.05
2011-08-24,3275.0
2011-08-25,3240.05
2011-08-26,3247.95
2011-08-29,3265.8
2011-08-30,3318.9
2011-09-02,3260.0
2011-09-05,3245.05
2011-09-06,3275.0
2011-09-07,3258.25
2011-09-08,3221.0
2011-09-09,3191.0
2011-09-12,3179.95
2011-09-13,3180.05
2011-09-14,3157.85
2011-09-15,3137.4
2011-09-16,3130.0
2011-09-19,3040.05
2011-09-20,3031.6
2011-09-21,3087.95
2011-09-22,3050.15
2011-09-23,3099.95
2011-09-26,3090.05
2011-09-27,3125.0
2011-09-28,3119.8
2011-09-29,3126.05
2011-09-30,3159.95
2011-10-03,3133.45
2011-10-04,3111.15
2011-10-05,3082.0
2011-10-07,3084.8
2011-10-10,3127.95
2011-10-11,3198.95
2011-10-12,3186.85
2011-10-13,3198.0
2011-10-14,3101.1
2011-10-17,3179.95
2011-10-18,3140.0
2011-10-19,3119.85
2011-10-20,3115.05
2011-10-21,3215.0
2011-10-24,3025.05
2011-10-25,3045.15
2011-10-26,3096.95
2011-10-28,3030.05
2011-10-31,3093.85
2011-11-01,3120.0
2011-11-02,3101.9
2011-11-03,3149.0
2011-11-04,3140.25
2011-11-08,3215.05
2011-11-09,3178.8
2011-11-11,3117.9
2011-11-14,3096.95
2011-11-15,3098.4
2011-11-16,3021.0
2011-11-17,3104.7
2011-11-18,3045.0
2011-11-21,3048.0
2011-11-22,2950.05
2011-11-23,2918.1
2011-11-24,2880.0
2011-11-25,2885.0
2011-11-28,2985.0
2011-11-29,2956.85
2011-11-30,2929.0
2011-12-01,2900.35
2011-12-02,2813.05
2011-12-05,2836.1
2011-12-07,2830.0
2011-12-08,2830.05
2011-12-09,2834.9
2011-12-12,2844.0
2011-12-13,2807.1
2011-12-14,2800.55
2011-12-15,2779.75
2011-12-16,2789.2
2011-12-19,2690.05
2011-12-20,2699.9
2011-12-21,2699.85
2011-12-22,2720.0
2011-12-23,2760.25
2011-12-26,2647.15
2011-12-27,2655.05
2011-12-28,2670.0
2011-12-29,2614.8
2011-12-30,2605.0
2012-01-02,2560.0
2012-01-03,2600.2
2012-01-04,2619.05
2012-01-05,2673.9
2012-01-06,2648.05
2012-01-07,2688.0
2012-01-09,2666.65
2012-01-10,2688.55
2012-01-11,2688.55
2012-01-12,2738.6
2012-01-13,2718.05
2012-01-16,2763.0
2012-01-17,2730.9
2012-01-18,2749.5
2012-01-19,2766.75
2012-01-20,2733.0
2012-01-23,2760.4
2012-01-24,2835.0
2012-01-25,2828.8
2012-01-27,2875.0
2012-01-30,2919.7
2012-01-31,2924.1
2012-02-01,3030.0
2012-02-02,2970.0
2012-02-03,2969.85
2012-02-06,2925.05
2012-02-07,2995.0
2012-02-08,2940.15
2012-02-09,3010.4
2012-02-10,3065.0
2012-02-13,3044.0
2012-02-14,3054.45
2012-02-15,3034.9
2012-02-16,3040.0
2012-02-17,3080.0
2012-02-21,3034.45
2012-02-22,3045.4
2012-02-23,3052.4
2012-02-24,3063.0
2012-02-27,3050.0
2012-02-28,3125.0
2012-02-29,3150.0
2012-03-01,3170.0
2012-03-02,3163.9
2012-03-03,3165.0
2012-03-05,3148.65
2012-03-06,3238.95
2012-03-07,3135.2
2012-03-09,3120.0
2012-03-12,3125.05
2012-03-13,3150.05
2012-03-14,3205.0
2012-03-15,3225.0
2012-03-16,3250.0
2012-03-19,3230.0
2012-03-20,3071.0
2012-03-21,3023.85
2012-03-22,3070.0
2012-03-23,3077.1
2012-03-26,3109.95
2012-03-27,3060.7
2012-03-28,3075.4
2012-03-29,3100.0
2012-03-30,3200.2
2012-04-02,3244.4
2012-04-03,3271.35
2012-04-04,3300.0
2012-04-09,3319.95
2012-04-10,3285.1
2012-04-11,3248.95
2012-04-12,3236.85
2012-04-13,3270.0
2012-04-16,3320.0
2012-04-17,3354.0
2012-04-18,3349.9
2012-04-19,3315.0
2012-04-20,3336.0
2012-04-23,3345.0
2012-04-24,3471.05
2012-04-25,3465.0
2012-04-26,3420.0
2012-04-27,3451.0
2012-04-28,3533.0
2012-04-30,3526.0
2012-05-02,3527.0
2012-05-03,3513.0
2012-05-04,3603.0
2012-05-07,3599.0
2012-05-08,3674.0
2012-05-09,3699.0
2012-05-10,3671.0
2012-05-11,3633.0
2012-05-14,3605.05
2012-05-15,3699.95
2012-05-16,3748.0
2012-05-17,3770.0
2012-05-18,3668.0
2012-05-21,3710.0
2012-05-22,3754.0
2012-05-23,3694.95
2012-05-24,3678.95
2012-05-25,3749.95
2012-05-28,3775.0
2012-05-29,3830.0
2012-05-30,3857.95
2012-05-31,3800.0
2012-06-01,3999.0
2012-06-04,3767.9
2012-06-05,3734.0
2012-06-06,3749.9
2012-06-07,3810.0
2012-06-08,3830.3
2012-06-11,3826.05
2012-06-12,3808.0
2012-06-13,3863.65
2012-06-14,3862.0
2012-06-15,3890.0
2012-06-18,3900.0
2012-06-19,3874.0
2012-06-20,3895.0
2012-06-21,3889.95
2012-06-22,3881.0
2012-06-25,3914.95
2012-06-26,3808.0
2012-06-27,3765.0
2012-06-28,3780.0
2012-06-29,3770.05
2012-07-02,3878.0
2012-07-03,3921.0
2012-07-04,3940.95
2012-07-05,3863.0
2012-07-06,3771.0
2012-07-09,3694.0
2012-07-10,3699.0
2012-07-11,3675.0
2012-07-12,3693.9
2012-07-13,3712.0
2012-07-16,3672.0
2012-07-17,3697.0
2012-07-18,3679.0
2012-07-19,3672.0
2012-07-20,3621.05
2012-07-23,3677.65
2012-07-24,3600.0
2012-07-25,3564.95
2012-07-26,3549.95
2012-07-27,3529.0
2012-07-30,3520.0
2012-07-31,3581.0
2012-08-01,3627.6
2012-08-02,3615.0
2012-08-03,3625.0
2012-08-06,3785.0
2012-08-07,3740.25
2012-08-08,3732.0
2012-08-09,3750.0
2012-08-10,3725.0
2012-08-13,3696.0
2012-08-14,3770.0
2012-08-16,3765.15
2012-08-17,3695.0
2012-08-21,3671.5
2012-08-22,3690.0
2012-08-23,3700.0
2012-08-24,3691.85
2012-08-27,3682.75
2012-08-28,3650.0
2012-08-29,3730.0
2012-08-30,3699.0
2012-08-31,3701.0
2012-09-03,3650.25
2012-09-04,3649.0
2012-09-05,3672.0
2012-09-06,3641.1
2012-09-07,3723.35
2012-09-08,3780.0
2012-09-10,3779.95
2012-09-11,3720.0
2012-09-12,3765.05
2012-09-13,3861.9
2012-09-14,3899.0
2012-09-17,3920.0
2012-09-18,3885.0
2012-09-20,3850.0
2012-09-21,3902.2
2012-09-24,3947.0
2012-09-25,3970.0
2012-09-26,3902.5
2012-09-27,3900.0
2012-09-28,3914.0
2012-10-01,3958.0
2012-10-03,3939.95
2012-10-04,3905.0
2012-10-05,3894.9
2012-10-08,3834.5
2012-10-09,3900.0
2012-10-10,3861.25
2012-10-11,3901.0
2012-10-12,3886.0
2012-10-15,3900.95
2012-10-16,3888.0
2012-10-17,3895.0
2012-10-18,3914.0
2012-10-19,3900.0
2012-10-22,3884.7
2012-10-23,3944.0
2012-10-25,3910.0
2012-10-26,3896.95
2012-10-29,3947.0
2012-10-30,3921.0
2012-10-31,3894.85
2012-11-01,3865.0
2012-11-02,3909.95
2012-11-05,3893.0
2012-11-06,3969.95
2012-11-07,4105.1
2012-11-08,4074.0
2012-11-09,4161.25
2012-11-12,4130.0
2012-11-13,4106.0
2012-11-15,4050.25
2012-11-16,4025.0
2012-11-19,3960.0
2012-11-20,3870.05
2012-11-21,3854.0
